anio,id_area_salud,id_departamento,id_municipio,edad,id_vacuna,id_num_dosis,n_vacunados,poblacion
2017,12,14,1411,0,0,0,740,905.0
2017,13,18,1803,0,0,0,1784,2064.0
2017,13,18,1802,0,0,0,1696,1902.0
2017,13,18,1805,0,0,0,992,1416.0
2017,13,18,1804,0,0,0,1860,2231.0
2017,13,18,1801,0,0,0,3347,2176.0
2017,14,21,2101,0,0,0,5224,4375.0
2017,14,21,2107,0,0,0,685,1022.0
2017,14,21,2106,0,0,0,269,606.0
2017,14,21,2105,0,0,0,291,523.0
2017,14,21,2103,0,0,0,216,512.0
2017,14,21,2104,0,0,0,91,165.0
2017,14,21,2102,0,0,0,919,1769.0
2017,15,22,2204,0,0,0,212,239.0
2017,15,22,2205,0,0,0,903,840.0
2017,15,22,2207,0,0,0,238,279.0
2017,15,22,2211,0,0,0,575,784.0
2017,15,22,2213,0,0,0,467,714.0
2017,15,22,2209,0,0,0,127,179.0
2017,15,22,2202,0,0,0,475,457.0
2017,15,22,2212,0,0,0,306,566.0
2017,15,22,2208,0,0,0,91,73.0
2017,15,22,2201,0,0,0,5291,3536.0
2017,15,22,2214,0,0,0,880,1100.0
2017,15,22,2215,0,0,0,185,240.0
2017,15,22,2216,0,0,0,196,256.0
2017,15,22,2203,0,0,0,345,532.0
2017,15,22,2206,0,0,0,196,305.0
2017,15,22,2210,0,0,0,108,189.0
2017,16,17,1701,0,0,0,2754,841.0
2017,16,17,1711,0,0,0,450,651.0
2017,16,17,1704,0,0,0,518,796.0
2017,16,17,1703,0,0,0,221,1156.0
2017,16,17,1706,0,0,0,211,438.0
2017,16,17,1702,0,0,0,126,171.0
2017,17,17,1705,0,0,0,1860,2040.0
2017,17,17,1713,0,0,0,987,963.0
2017,17,17,1710,0,0,0,2631,2475.0
2017,18,17,1708,0,0,0,612,782.0
2017,18,17,1714,0,0,0,242,343.0
2017,18,17,1712,0,0,0,3175,1560.0
2017,18,17,1709,0,0,0,1103,1967.0
2017,18,17,1707,0,0,0,293,625.0
2017,19,09,0913,0,0,0,321,349.0
2017,19,09,0906,0,0,0,607,650.0
2017,19,09,0907,0,0,0,442,529.0
2017,19,09,0914,0,0,0,548,963.0
2017,19,09,0920,0,0,0,3501,2662.0
2017,19,09,0917,0,0,0,1014,1180.0
2017,19,09,0911,0,0,0,381,478.0
2017,19,09,0919,0,0,0,360,748.0
2017,19,09,0922,0,0,0,348,433.0
2017,19,09,0921,0,0,0,914,1032.0
2017,19,09,0915,0,0,0,264,382.0
2017,19,09,0923,0,0,0,346,507.0
2017,19,09,0903,0,0,0,375,752.0
2017,19,09,0924,0,0,0,424,581.0
2017,19,09,0901,0,0,0,1855,4306.0
2017,19,09,0902,0,0,0,228,390.0
2017,19,09,0904,0,0,0,371,743.0
2017,19,09,0918,0,0,0,146,184.0
2017,19,09,0912,0,0,0,670,847.0
2017,19,09,0910,0,0,0,77,176.0
2017,19,09,0908,0,0,0,174,220.0
2017,19,09,0905,0,0,0,119,195.0
2017,19,09,0916,0,0,0,197,274.0
2017,20,14,1418,0,0,0,258,341.0
2017,20,14,1419,0,0,0,976,1124.0
2017,20,14,1402,0,0,0,753,970.0
2017,20,14,1406,0,0,0,3174,3855.0
2017,20,14,1403,0,0,0,246,329.0
2017,20,14,1410,0,0,0,1231,1462.0
2017,20,14,1412,0,0,0,3653,3044.0
2017,20,14,1407,0,0,0,156,210.0
2017,20,14,1416,0,0,0,1317,1577.0
2017,20,14,1414,0,0,0,570,704.0
2017,20,14,1408,0,0,0,696,859.0
2017,20,14,1417,0,0,0,383,472.0
2017,20,14,1409,0,0,0,894,1067.0
2017,20,14,1401,0,0,0,4594,2373.0
2017,20,14,1404,0,0,0,1013,1102.0
2017,21,11,1107,0,0,0,475,793.0
2017,21,11,1109,0,0,0,423,903.0
2017,21,11,1108,0,0,0,309,932.0
2017,21,11,1101,0,0,0,983,2377.0
2017,21,11,1106,0,0,0,749,1278.0
2017,21,11,1105,0,0,0,364,545.0
2017,21,11,1104,0,0,0,97,262.0
2017,21,11,1102,0,0,0,303,668.0
2017,21,11,1103,0,0,0,157,357.0
2017,22,03,0314,0,0,0,443,527.0
2017,22,03,0301,0,0,0,7428,1010.0
2017,22,03,0312,0,0,0,244,684.0
2017,22,03,0302,0,0,0,97,359.0
2017,22,03,0310,0,0,0,227,222.0
2017,22,03,0303,0,0,0,71,276.0
2017,22,03,0315,0,0,0,46,197.0
2017,22,03,0307,0,0,0,112,115.0
2017,22,03,0308,0,0,0,417,437.0
2017,22,03,0313,0,0,0,62,244.0
2017,22,03,0316,0,0,0,22,76.0
2017,22,03,0309,0,0,0,69,227.0
2017,22,03,0311,0,0,0,79,528.0
2017,22,03,0306,0,0,0,275,637.0
2017,22,03,0305,0,0,0,129,267.0
2017,22,03,0304,0,0,0,418,825.0
2017,23,12,1217,0,0,0,878,1121.0
2017,23,12,1216,0,0,0,268,738.0
2017,23,12,1204,0,0,0,1751,2252.0
2017,23,12,1206,0,0,0,3137,2437.0
2017,23,12,1220,0,0,0,596,636.0
2017,23,12,1214,0,0,0,247,387.0
2017,23,12,1213,0,0,0,774,1173.0
2017,23,12,1227,0,0,0,112,337.0
2017,23,12,1223,0,0,0,1138,691.0
2017,23,12,1221,0,0,0,435,517.0
2017,23,12,1215,0,0,0,4063,2954.0
2017,23,12,1212,0,0,0,441,728.0
2017,23,12,1218,0,0,0,1002,432.0
2017,23,12,1222,0,0,0,528,577.0
2017,23,12,1228,0,0,0,92,123.0
2017,23,12,1203,0,0,0,161,438.0
2017,23,12,1225,0,0,0,182,494.0
2017,23,12,1229,0,0,0,338,344.0
2017,23,12,1201,0,0,0,684,1077.0
2017,23,12,1205,0,0,0,1836,1622.0
2017,23,12,1219,0,0,0,588,1278.0
2017,23,12,1202,0,0,0,2052,1707.0
2017,23,12,1211,0,0,0,132,375.0
2017,23,12,1208,0,0,0,403,450.0
2017,23,12,1226,0,0,0,720,762.0
2017,23,12,1207,0,0,0,1854,2298.0
2017,23,12,1209,0,0,0,1728,1786.0
2017,23,12,1210,0,0,0,1378,1108.0
2017,24,06,0602,0,0,0,535,1247.0
2017,24,06,0604,0,0,0,216,509.0
2017,24,06,0608,0,0,0,863,1091.0
2017,24,06,0601,0,0,0,4598,975.0
2017,24,06,0611,0,0,0,202,422.0
2017,24,06,0614,0,0,0,319,763.0
2017,24,06,0606,0,0,0,189,457.0
2017,24,06,0613,0,0,0,317,575.0
2017,24,06,0607,0,0,0,131,251.0
2017,24,06,0605,0,0,0,245,285.0
2017,24,06,0612,0,0,0,130,317.0
2017,24,06,0610,0,0,0,215,515.0
2017,24,06,0603,0,0,0,136,381.0
2017,24,06,0609,0,0,0,488,676.0
2017,25,07,0708,0,0,0,125,175.0
2017,25,07,0705,0,0,0,1758,2006.0
2017,25,07,0710,0,0,0,139,283.0
2017,25,07,0709,0,0,0,192,338.0
2017,25,07,0712,0,0,0,171,335.0
2017,25,07,0702,0,0,0,55,121.0
2017,25,07,0717,0,0,0,170,315.0
2017,25,07,0713,0,0,0,437,669.0
2017,25,07,0716,0,0,0,51,67.0
2017,25,07,0715,0,0,0,160,170.0
2017,25,07,0718,0,0,0,156,199.0
2017,25,07,0706,0,0,0,968,1355.0
2017,25,07,0711,0,0,0,72,112.0
2017,25,07,0707,0,0,0,185,205.0
2017,25,07,0714,0,0,0,130,159.0
2017,25,07,0704,0,0,0,207,442.0
2017,25,07,0703,0,0,0,28,50.0
2017,25,07,0719,0,0,0,796,911.0
2017,25,07,0701,0,0,0,1381,2297.0
2017,26,10,1013,0,0,0,1213,1652.0
2017,26,10,1002,0,0,0,758,947.0
2017,26,10,1001,0,0,0,5815,1845.0
2017,26,10,1014,0,0,0,738,935.0
2017,26,10,1020,0,0,0,694,658.0
2017,26,10,1008,0,0,0,243,519.0
2017,26,10,1010,0,0,0,1506,1524.0
2017,26,10,1004,0,0,0,188,429.0
2017,26,10,1003,0,0,0,244,509.0
2017,26,10,1012,0,0,0,77,171.0
2017,26,10,1005,0,0,0,158,275.0
2017,26,10,1016,0,0,0,257,226.0
2017,26,10,1229,0,0,0,109,297.0
2017,26,10,1011,0,0,0,155,310.0
2017,26,10,1009,0,0,0,101,410.0
2017,26,10,1310,0,0,0,738,628.0
2017,26,10,1006,0,0,0,421,1036.0
2017,26,10,1017,0,0,0,426,272.0
2017,26,10,1018,0,0,0,65,206.0
2017,27,08,0805,0,0,0,3313,3764.0
2017,27,08,0804,0,0,0,726,797.0
2017,27,08,0808,0,0,0,280,354.0
2017,27,08,0802,0,0,0,714,982.0
2017,27,08,0803,0,0,0,1467,1673.0
2017,27,08,0807,0,0,0,736,848.0
2017,27,08,0806,0,0,0,1630,1743.0
2017,27,08,0801,0,0,0,3157,2583.0
2017,28,19,1907,0,0,0,195,285.0
2017,28,19,1902,0,0,0,215,220.0
2017,28,19,1904,0,0,0,726,1142.0
2017,28,19,1910,0,0,0,218,274.0
2017,28,19,1909,0,0,0,793,1009.0
2017,28,19,1903,0,0,0,211,440.0
2017,28,19,1908,0,0,0,51,146.0
2017,28,19,1911,0,0,0,123,211.0
2017,28,19,1905,0,0,0,174,444.0
2017,28,19,1906,0,0,0,180,258.0
2017,28,19,1901,0,0,0,3388,1456.0
2017,0,16,1612,0,1,0,264,1672.0
2017,0,16,1614,0,1,0,266,741.0
2017,0,16,1613,0,1,0,677,2825.0
2017,0,16,1601,0,1,0,947,5470.0
2017,0,16,1615,0,1,0,2253,2106.0
2017,0,16,1611,0,1,0,156,720.0
2017,0,16,1607,0,1,0,297,2146.0
2017,0,16,1617,0,1,0,129,1067.0
2017,0,16,1603,0,1,0,851,2135.0
2017,0,16,1610,0,1,0,384,1494.0
2017,0,16,1609,0,1,0,1190,6028.0
2017,0,16,1602,0,1,0,426,890.0
2017,0,16,1608,0,1,0,704,2489.0
2017,0,16,1604,0,1,0,545,1032.0
2017,0,16,1605,0,1,0,301,589.0
2017,0,16,1606,0,1,0,361,1403.0
2017,1,15,1504,0,1,0,670,1544.0
2017,1,15,1506,0,1,0,69,187.0
2017,1,15,1505,0,1,0,70,280.0
2017,1,15,1508,0,1,0,307,1785.0
2017,1,15,1503,0,1,0,546,1021.0
2017,1,15,1501,0,1,0,2015,1599.0
2017,1,15,1507,0,1,0,91,587.0
2017,1,15,1502,0,1,0,94,909.0
2017,2,04,0411,0,1,0,70,633.0
2017,2,04,0401,0,1,0,6562,2344.0
2017,2,04,0416,0,1,0,160,436.0
2017,2,04,0414,0,1,0,101,402.0
2017,2,04,0409,0,1,0,115,841.0
2017,2,04,0407,0,1,0,619,1442.0
2017,2,04,0408,0,1,0,112,194.0
2017,2,04,0413,0,1,0,51,770.0
2017,2,04,0402,0,1,0,259,676.0
2017,2,04,0403,0,1,0,273,1902.0
2017,2,04,0405,0,1,0,193,547.0
2017,2,04,0410,0,1,0,64,252.0
2017,2,04,0406,0,1,0,1472,2600.0
2017,2,04,0412,0,1,0,308,905.0
2017,2,04,0415,0,1,0,35,630.0
2017,3,20,2005,0,1,0,64,1651.0
2017,3,20,2001,0,1,0,5224,2496.0
2017,3,20,2008,0,1,0,3,199.0
2017,3,20,2007,0,1,0,124,1324.0
2017,3,20,2011,0,1,0,40,413.0
2017,3,20,2004,0,1,0,187,2071.0
2017,3,20,2006,0,1,0,146,832.0
2017,3,20,2009,0,1,0,39,585.0
2017,3,20,2010,0,1,0,0,300.0
2017,3,20,2002,0,1,0,9,155.0
2017,4,02,0205,0,1,0,86,264.0
2017,4,02,0201,0,1,0,1630,588.0
2017,4,02,0202,0,1,0,38,253.0
2017,4,02,0203,0,1,0,333,1229.0
2017,4,02,0208,0,1,0,64,425.0
2017,4,02,0207,0,1,0,312,829.0
2017,4,02,0204,0,1,0,8,151.0
2017,4,02,0206,0,1,0,38,251.0
2017,5,05,0501,0,1,0,1130,3258.0
2017,5,05,0508,0,1,0,151,454.0
2017,5,05,0510,0,1,0,71,387.0
2017,5,05,1312,0,1,0,207,614.0
2017,5,05,0507,0,1,0,322,1208.0
2017,5,05,0505,0,1,0,107,974.0
2017,5,05,0513,0,1,0,264,1815.0
2017,5,05,0511,0,1,0,154,1252.0
2017,5,05,0502,0,1,0,482,2541.0
2017,5,05,0512,0,1,0,64,367.0
2017,5,05,0514,0,1,0,12,57.0
2017,5,05,0504,0,1,0,72,583.0
2017,5,05,0506,0,1,0,484,1392.0
2017,6,01,0101,0,1,0,20774,21648.0
2017,7,01,0112,0,1,0,120,372.0
2017,7,01,0108,0,1,0,1750,9306.0
2017,7,01,0110,0,1,0,2564,6159.0
2017,7,01,1202,0,1,0,730,1014.0
2017,7,01,0111,0,1,0,467,806.0
2017,8,01,0106,0,1,0,253,2191.0
2017,8,01,0113,0,1,0,190,1071.0
2017,8,01,0105,0,1,0,372,1587.0
2017,8,01,0104,0,1,0,224,171.0
2017,8,01,0103,0,1,0,59,1992.0
2017,8,01,0107,0,1,0,35,1219.0
2017,8,01,0102,0,1,0,388,1641.0
2017,9,01,0114,0,1,0,5142,3038.0
2017,9,01,0116,0,1,0,453,3491.0
2017,9,01,0115,0,1,0,2409,8339.0
2017,10,13,1327,0,1,0,443,1370.0
2017,10,13,1326,0,1,0,919,3786.0
2017,10,13,1302,0,1,0,668,2452.0
2017,10,13,1319,0,1,0,820,1301.0
2017,10,13,1322,0,1,0,376,627.0
2017,10,13,1304,0,1,0,894,1825.0
2017,10,13,1301,0,1,0,953,2507.0
2017,10,13,1307,0,1,0,880,1115.0
2017,10,13,1312,0,1,0,981,1745.0
2017,10,13,1705,0,1,0,385,1338.0
2017,10,13,1303,0,1,0,222,525.0
2017,10,13,1305,0,1,0,361,1243.0
2017,10,13,1333,0,1,0,2,147.0
2017,10,13,1324,0,1,0,90,367.0
2017,10,13,1329,0,1,0,200,319.0
2017,10,13,1316,0,1,0,393,760.0
2017,10,13,1323,0,1,0,424,874.0
2017,10,13,1318,0,1,0,820,2004.0
2017,10,13,1313,0,1,0,577,1167.0
2017,10,13,1306,0,1,0,1512,1155.0
2017,10,13,1314,0,1,0,368,468.0
2017,10,13,1328,0,1,0,239,346.0
2017,10,13,1325,0,1,0,414,611.0
2017,10,13,1320,0,1,0,679,1156.0
2017,10,13,1331,0,1,0,22,199.0
2017,10,13,1310,0,1,0,448,1259.0
2017,10,13,1317,0,1,0,487,1580.0
2017,10,13,1330,0,1,0,148,313.0
2017,10,13,1321,0,1,0,310,304.0
2017,10,13,1315,0,1,0,595,945.0
2017,10,13,1332,0,1,0,95,419.0
